date,period,name,title,type,link
20101104,15,許瑞貴,台東縣政府城鄉發展處_處長,01一般申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=2237
